emotion,brightness,Soil moisture,count
happy,708.0,60.03584229390681,0.0
happy,670.0,60.03584229390681,0.0
happy,686.0,60.03584229390681,0.0
happy,688.0,60.03584229390681,0.0
happy,726.0,60.03584229390681,0.0
happy,722.0,60.03584229390681,0.0
happy,689.0,60.03584229390681,0.0
happy,719.0,60.03584229390681,0.0
happy,709.0,60.03584229390681,0.0
happy,701.0,60.03584229390681,0.0
happy,697.0,60.03584229390681,0.0
happy,717.0,60.03584229390681,0.0
happy,681.0,60.03584229390681,0.0
happy,690.0,60.03584229390681,0.0
happy,711.0,60.03584229390681,0.0
happy,704.0,60.03584229390681,0.0
happy,720.0,60.03584229390681,0.0
happy,691.0,60.03584229390681,0.0
happy,656.0,60.03584229390681,0.0
happy,668.0,60.03584229390681,0.0
happy,709.0,60.03584229390681,0.0
happy,713.0,60.03584229390681,0.0
happy,695.0,60.03584229390681,1.0
happy,707.0,60.03584229390681,1.0
happy,683.0,60.03584229390681,1.0
happy,717.0,60.03584229390681,1.0
happy,711.0,60.03584229390681,1.0
happy,687.0,60.03584229390681,1.0
happy,694.0,60.03584229390681,1.0
happy,692.0,60.03584229390681,1.0
happy,689.0,60.03584229390681,1.0
happy,719.0,60.03584229390681,1.0
happy,683.0,60.03584229390681,1.0
happy,736.0,60.03584229390681,1.0
happy,680.0,60.03584229390681,1.0
happy,705.0,60.03584229390681,1.0
happy,707.0,60.03584229390681,1.0
happy,679.0,60.03584229390681,1.0
happy,699.0,60.03584229390681,1.0
happy,699.0,60.03584229390681,1.0
happy,704.0,60.03584229390681,1.0
happy,689.0,60.03584229390681,1.0
happy,656.0,60.03584229390681,1.0
happy,685.0,60.03584229390681,1.0
happy,720.0,60.03584229390681,1.0
happy,706.0,60.03584229390681,1.0
happy,707.0,60.03584229390681,1.0
happy,698.0,60.03584229390681,1.0
happy,687.0,60.03584229390681,1.0
happy,670.0,60.03584229390681,1.0
happy,697.0,60.03584229390681,1.0
happy,699.0,60.03584229390681,1.0
happy,686.0,60.03584229390681,1.0
happy,699.0,60.03584229390681,1.0
happy,717.0,60.03584229390681,1.0
happy,689.0,60.03584229390681,1.0
angry,244.0,60.03584229390681,0.0
angry,260.0,60.03584229390681,0.0
angry,241.0,60.03584229390681,0.0
angry,292.0,60.03584229390681,0.0
angry,272.0,60.03584229390681,0.0
angry,246.0,60.03584229390681,0.0
angry,250.0,60.03584229390681,0.0
angry,270.0,60.03584229390681,0.0
angry,252.0,60.03584229390681,0.0
angry,258.0,60.03584229390681,0.0
angry,235.0,60.03584229390681,0.0
angry,256.0,60.03584229390681,0.0
angry,272.0,60.03584229390681,0.0
angry,266.0,60.03584229390681,0.0
angry,229.0,60.03584229390681,0.0
angry,244.0,60.03584229390681,0.0
angry,250.0,60.03584229390681,0.0
angry,277.0,60.03584229390681,0.0
angry,272.0,60.03584229390681,0.0
angry,239.0,60.03584229390681,0.0
angry,255.0,60.03584229390681,0.0
angry,267.0,60.03584229390681,0.0
angry,280.0,60.03584229390681,0.0
angry,271.0,60.03584229390681,0.0
angry,287.0,60.03584229390681,0.0
angry,267.0,60.03584229390681,0.0
angry,287.0,60.03584229390681,0.0
angry,263.0,60.03584229390681,0.0
angry,275.0,60.03584229390681,0.0
angry,269.0,60.03584229390681,0.0
angry,263.0,60.03584229390681,0.0
angry,250.0,60.03584229390681,0.0
angry,280.0,60.03584229390681,0.0
angry,260.0,60.03584229390681,0.0
angry,272.0,60.03584229390681,0.0
angry,266.0,60.03584229390681,0.0
angry,259.0,138.1720430107527,0.0
angry,286.0,138.1720430107527,0.0
angry,256.0,138.1720430107527,0.0
angry,237.0,138.1720430107527,0.0
angry,262.0,138.1720430107527,0.0
angry,301.0,138.1720430107527,0.0
angry,280.0,138.1720430107527,0.0
angry,262.0,138.1720430107527,0.0
angry,259.0,138.1720430107527,0.0
angry,260.0,138.1720430107527,0.0
angry,277.0,138.1720430107527,0.0
angry,277.0,138.1720430107527,0.0
angry,240.0,138.1720430107527,0.0
angry,276.0,138.1720430107527,0.0
angry,286.0,138.1720430107527,0.0
angry,269.0,138.1720430107527,0.0
angry,277.0,138.1720430107527,0.0
angry,262.0,138.1720430107527,0.0
angry,278.0,138.1720430107527,0.0
angry,272.0,138.1720430107527,0.0
angry,256.0,138.1720430107527,0.0
angry,248.0,138.1720430107527,0.0
angry,277.0,138.1720430107527,0.0
angry,262.0,138.1720430107527,0.0
angry,266.0,138.1720430107527,0.0
angry,291.0,138.1720430107527,0.0
angry,272.0,138.1720430107527,0.0
angry,253.0,138.1720430107527,0.0
angry,257.0,138.1720430107527,0.0
angry,279.0,138.1720430107527,0.0
angry,270.0,138.1720430107527,0.0
angry,230.0,138.1720430107527,0.0
angry,274.0,138.1720430107527,0.0
angry,279.0,138.1720430107527,0.0
angry,268.0,138.1720430107527,0.0
angry,242.0,138.1720430107527,0.0
angry,262.0,138.1720430107527,0.0
angry,274.0,138.1720430107527,0.0
angry,255.0,138.1720430107527,0.0
angry,257.0,138.1720430107527,0.0
angry,266.0,138.1720430107527,0.0
angry,257.0,138.1720430107527,0.0
angry,281.0,138.1720430107527,0.0
angry,229.0,138.1720430107527,0.0
angry,265.0,138.1720430107527,0.0
angry,304.0,138.1720430107527,0.0
angry,243.0,138.1720430107527,0.0
angry,272.0,138.1720430107527,0.0
angry,257.0,138.1720430107527,0.0
angry,242.0,138.1720430107527,0.0
angry,268.0,138.1720430107527,0.0
angry,256.0,138.1720430107527,0.0
angry,287.0,138.1720430107527,0.0
angry,256.0,138.1720430107527,0.0
angry,226.0,138.1720430107527,0.0
angry,242.0,138.1720430107527,0.0
angry,287.0,138.1720430107527,0.0
angry,263.0,138.1720430107527,0.0
angry,270.0,138.1720430107527,0.0
angry,299.0,138.1720430107527,0.0
angry,247.0,138.1720430107527,0.0
angry,258.0,138.1720430107527,0.0
angry,275.0,138.1720430107527,0.0
angry,254.0,138.1720430107527,0.0
angry,251.0,138.1720430107527,0.0
angry,290.0,138.1720430107527,0.0
angry,259.0,138.1720430107527,0.0
angry,271.0,138.1720430107527,0.0
angry,249.0,138.1720430107527,0.0
angry,267.0,138.1720430107527,0.0
angry,277.0,138.1720430107527,0.0
angry,304.0,138.1720430107527,0.0
angry,259.0,138.1720430107527,0.0
angry,270.0,138.1720430107527,0.0
angry,276.0,138.1720430107527,0.0
angry,274.0,138.1720430107527,0.0
angry,298.0,138.1720430107527,0.0
angry,258.0,138.1720430107527,0.0
angry,276.0,138.1720430107527,0.0
angry,287.0,138.1720430107527,0.0
angry,269.0,138.1720430107527,0.0
angry,263.0,138.1720430107527,0.0
angry,256.0,138.1720430107527,0.0
angry,240.0,138.1720430107527,0.0
angry,251.0,138.1720430107527,0.0
angry,286.0,138.1720430107527,0.0
angry,258.0,138.1720430107527,0.0
angry,287.0,138.1720430107527,0.0
angry,262.0,138.1720430107527,0.0
angry,256.0,138.1720430107527,0.0
angry,281.0,138.1720430107527,0.0
angry,239.0,138.1720430107527,0.0
angry,234.0,138.1720430107527,0.0
angry,278.0,138.1720430107527,0.0
angry,265.0,138.1720430107527,0.0
angry,281.0,138.1720430107527,0.0
angry,279.0,138.1720430107527,0.0
angry,278.0,138.1720430107527,0.0
angry,273.0,138.1720430107527,0.0
angry,283.0,138.1720430107527,0.0
angry,240.0,138.1720430107527,0.0
angry,270.0,138.1720430107527,0.0
angry,280.0,138.1720430107527,0.0
angry,262.0,134.58781362007167,0.0
angry,256.0,134.58781362007167,0.0
angry,279.0,134.58781362007167,0.0
angry,265.0,134.58781362007167,0.0
angry,304.0,134.58781362007167,0.0
angry,282.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,273.0,134.58781362007167,0.0
angry,253.0,134.58781362007167,0.0
angry,269.0,134.58781362007167,0.0
angry,262.0,134.58781362007167,0.0
angry,263.0,134.58781362007167,0.0
angry,258.0,134.58781362007167,0.0
angry,283.0,134.58781362007167,0.0
angry,265.0,134.58781362007167,0.0
angry,288.0,134.58781362007167,0.0
angry,277.0,134.58781362007167,0.0
angry,266.0,134.58781362007167,0.0
angry,254.0,134.58781362007167,0.0
angry,300.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,256.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,271.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,260.0,134.58781362007167,0.0
angry,271.0,134.58781362007167,0.0
angry,275.0,134.58781362007167,0.0
angry,240.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,240.0,134.58781362007167,0.0
angry,262.0,134.58781362007167,0.0
angry,301.0,134.58781362007167,0.0
angry,280.0,134.58781362007167,0.0
angry,245.0,134.58781362007167,0.0
angry,244.0,134.58781362007167,0.0
angry,292.0,134.58781362007167,0.0
angry,244.0,134.58781362007167,0.0
angry,258.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,277.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,303.0,134.58781362007167,0.0
angry,239.0,134.58781362007167,0.0
angry,279.0,134.58781362007167,0.0
angry,260.0,134.58781362007167,0.0
angry,277.0,134.58781362007167,0.0
angry,295.0,134.58781362007167,0.0
angry,281.0,134.58781362007167,0.0
angry,276.0,134.58781362007167,0.0
angry,263.0,134.58781362007167,0.0
angry,281.0,134.58781362007167,0.0
angry,251.0,134.58781362007167,0.0
angry,275.0,134.58781362007167,0.0
angry,273.0,134.58781362007167,0.0
angry,260.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,279.0,134.58781362007167,0.0
angry,253.0,134.58781362007167,0.0
angry,258.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,265.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,279.0,134.58781362007167,0.0
angry,263.0,134.58781362007167,0.0
angry,276.0,134.58781362007167,0.0
angry,287.0,134.58781362007167,0.0
angry,273.0,134.58781362007167,0.0
angry,283.0,134.58781362007167,0.0
angry,287.0,134.58781362007167,0.0
angry,292.0,134.58781362007167,0.0
angry,294.0,134.58781362007167,0.0
angry,285.0,134.58781362007167,0.0
angry,274.0,134.58781362007167,0.0
angry,258.0,134.58781362007167,0.0
angry,306.0,134.58781362007167,0.0
angry,277.0,134.58781362007167,0.0
angry,286.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,285.0,134.58781362007167,0.0
angry,293.0,134.58781362007167,0.0
angry,272.0,134.58781362007167,0.0
angry,262.0,134.58781362007167,0.0
angry,293.0,134.58781362007167,0.0
angry,288.0,134.58781362007167,0.0
angry,269.0,134.58781362007167,0.0
angry,260.0,134.58781362007167,0.0
angry,273.0,134.58781362007167,0.0
angry,285.0,134.58781362007167,0.0
angry,285.0,134.58781362007167,0.0
angry,274.0,134.58781362007167,0.0
angry,271.0,134.58781362007167,0.0
angry,269.0,134.58781362007167,0.0
angry,274.0,134.58781362007167,0.0
happy,688.0,71.14695340501792,0.0
happy,688.0,71.14695340501792,0.0
happy,686.0,71.14695340501792,0.0
happy,672.0,71.14695340501792,0.0
happy,690.0,71.14695340501792,0.0
happy,688.0,71.14695340501792,0.0
happy,691.0,71.14695340501792,0.0
happy,679.0,71.14695340501792,0.0
happy,693.0,71.14695340501792,0.0
happy,668.0,71.14695340501792,0.0
happy,718.0,71.14695340501792,0.0
happy,694.0,71.14695340501792,0.0
happy,656.0,71.14695340501792,0.0
happy,682.0,71.14695340501792,0.0
happy,678.0,71.14695340501792,1.0
happy,688.0,71.14695340501792,0.0
happy,709.0,71.14695340501792,0.0
happy,685.0,71.14695340501792,1.0
happy,689.0,71.14695340501792,1.0
happy,682.0,71.14695340501792,1.0
happy,683.0,71.14695340501792,1.0
happy,649.0,71.14695340501792,1.0
happy,688.0,71.14695340501792,0.0
happy,686.0,71.14695340501792,0.0
happy,696.0,71.14695340501792,0.0
happy,711.0,71.14695340501792,1.0
happy,693.0,71.14695340501792,1.0
happy,690.0,60.39426523297491,1.0
happy,688.0,60.39426523297491,1.0
happy,678.0,60.39426523297491,1.0
happy,680.0,60.39426523297491,1.0
happy,685.0,60.39426523297491,0.0
happy,694.0,60.39426523297491,0.0
happy,689.0,60.39426523297491,0.0
happy,703.0,60.39426523297491,0.0
happy,692.0,60.39426523297491,0.0
happy,709.0,60.39426523297491,0.0
angry,273.0,60.39426523297491,0.0
angry,298.0,60.39426523297491,0.0
angry,258.0,60.39426523297491,0.0
angry,266.0,60.39426523297491,0.0
angry,266.0,60.39426523297491,0.0
angry,259.0,60.39426523297491,0.0
angry,272.0,60.39426523297491,0.0
angry,304.0,60.39426523297491,0.0
angry,285.0,60.39426523297491,0.0
angry,279.0,60.39426523297491,0.0
angry,269.0,60.39426523297491,0.0
angry,273.0,60.39426523297491,0.0
angry,290.0,60.39426523297491,0.0
angry,303.0,60.39426523297491,0.0
angry,274.0,60.39426523297491,0.0
angry,256.0,60.39426523297491,0.0
angry,265.0,60.39426523297491,0.0
angry,267.0,60.39426523297491,0.0
angry,270.0,60.39426523297491,0.0
angry,261.0,60.39426523297491,0.0
angry,270.0,60.39426523297491,0.0
angry,235.0,60.39426523297491,0.0
angry,290.0,60.39426523297491,0.0
angry,292.0,60.39426523297491,0.0
angry,251.0,60.39426523297491,0.0
angry,277.0,60.39426523297491,0.0
angry,257.0,60.39426523297491,0.0
angry,292.0,60.39426523297491,0.0
angry,287.0,60.39426523297491,0.0
angry,261.0,60.39426523297491,0.0
angry,262.0,60.39426523297491,0.0
angry,283.0,60.39426523297491,0.0
angry,251.0,60.39426523297491,0.0
angry,273.0,60.39426523297491,0.0
angry,291.0,60.39426523297491,0.0
angry,240.0,60.39426523297491,0.0
angry,272.0,60.39426523297491,0.0
angry,285.0,60.39426523297491,0.0
angry,262.0,60.39426523297491,0.0
angry,263.0,60.39426523297491,0.0
angry,286.0,60.39426523297491,0.0
angry,284.0,60.39426523297491,0.0
angry,286.0,60.39426523297491,0.0
angry,288.0,60.39426523297491,0.0
angry,263.0,60.39426523297491,0.0
angry,298.0,60.39426523297491,0.0
angry,294.0,60.39426523297491,0.0
angry,286.0,60.39426523297491,0.0
angry,268.0,60.39426523297491,0.0
angry,278.0,60.39426523297491,0.0
angry,272.0,60.39426523297491,0.0
angry,260.0,60.39426523297491,0.0
angry,272.0,60.39426523297491,0.0
angry,243.0,60.39426523297491,0.0
angry,283.0,60.39426523297491,0.0
angry,269.0,60.39426523297491,0.0
angry,264.0,60.39426523297491,0.0
angry,304.0,60.39426523297491,0.0
angry,282.0,60.39426523297491,0.0
angry,304.0,60.39426523297491,0.0
angry,256.0,60.39426523297491,0.0
angry,303.0,60.39426523297491,0.0
angry,284.0,60.39426523297491,0.0
angry,284.0,60.39426523297491,0.0
angry,272.0,60.39426523297491,0.0
angry,259.0,60.39426523297491,0.0
angry,277.0,60.39426523297491,0.0
angry,290.0,60.39426523297491,0.0
angry,268.0,60.39426523297491,0.0
angry,243.0,60.39426523297491,0.0
angry,289.0,60.39426523297491,0.0
angry,256.0,60.39426523297491,0.0
angry,265.0,60.39426523297491,0.0
angry,289.0,60.39426523297491,0.0
angry,270.0,60.39426523297491,0.0
angry,264.0,60.39426523297491,0.0
angry,274.0,60.39426523297491,0.0
angry,272.0,60.39426523297491,0.0
angry,240.0,60.39426523297491,0.0
angry,279.0,60.39426523297491,0.0
angry,274.0,60.39426523297491,0.0
angry,280.0,60.39426523297491,0.0
angry,261.0,60.39426523297491,0.0
angry,257.0,60.39426523297491,0.0
angry,241.0,60.39426523297491,0.0
angry,298.0,60.39426523297491,0.0
angry,296.0,60.39426523297491,0.0
angry,267.0,60.39426523297491,0.0
angry,244.0,60.39426523297491,0.0
angry,267.0,60.39426523297491,0.0
angry,278.0,60.39426523297491,0.0
angry,271.0,60.39426523297491,0.0
angry,272.0,60.39426523297491,0.0
angry,273.0,60.39426523297491,0.0
angry,285.0,60.39426523297491,0.0
angry,262.0,60.39426523297491,0.0
angry,271.0,60.39426523297491,0.0
angry,277.0,60.39426523297491,0.0
angry,261.0,60.39426523297491,0.0
angry,282.0,60.39426523297491,0.0
angry,260.0,60.39426523297491,0.0
angry,262.0,60.39426523297491,0.0
angry,253.0,60.39426523297491,0.0
angry,266.0,60.39426523297491,0.0
angry,263.0,135.48387096774192,0.0
angry,251.0,135.48387096774192,0.0
angry,295.0,135.48387096774192,0.0
angry,274.0,135.48387096774192,0.0
angry,281.0,135.48387096774192,0.0
angry,265.0,135.48387096774192,0.0
angry,292.0,135.48387096774192,0.0
angry,275.0,135.48387096774192,0.0
angry,282.0,135.48387096774192,0.0
angry,286.0,135.48387096774192,0.0
angry,294.0,135.48387096774192,0.0
angry,281.0,135.48387096774192,0.0
angry,266.0,135.48387096774192,0.0
angry,273.0,135.48387096774192,0.0
angry,271.0,135.48387096774192,0.0
angry,272.0,135.48387096774192,0.0
angry,278.0,135.48387096774192,0.0
angry,286.0,135.48387096774192,0.0
angry,264.0,135.48387096774192,0.0
angry,264.0,135.48387096774192,0.0
angry,266.0,135.48387096774192,0.0
angry,257.0,135.48387096774192,0.0
angry,277.0,135.48387096774192,0.0
angry,295.0,135.48387096774192,0.0
angry,272.0,135.48387096774192,0.0
angry,273.0,135.48387096774192,0.0
angry,286.0,135.48387096774192,0.0
angry,313.0,135.48387096774192,0.0
angry,272.0,135.48387096774192,0.0
angry,288.0,135.48387096774192,0.0
angry,269.0,135.48387096774192,0.0
angry,262.0,135.48387096774192,0.0
angry,279.0,135.48387096774192,0.0
angry,278.0,135.48387096774192,0.0
angry,267.0,135.48387096774192,0.0
angry,260.0,135.48387096774192,0.0
angry,290.0,135.48387096774192,0.0
angry,278.0,135.48387096774192,0.0
angry,263.0,135.48387096774192,0.0
angry,260.0,135.48387096774192,0.0
angry,256.0,135.48387096774192,0.0
angry,257.0,135.48387096774192,0.0
angry,259.0,135.48387096774192,0.0
angry,265.0,135.48387096774192,0.0
angry,283.0,135.48387096774192,0.0
angry,243.0,135.48387096774192,0.0
angry,260.0,135.48387096774192,0.0
angry,254.0,135.48387096774192,0.0
angry,267.0,135.48387096774192,0.0
angry,273.0,135.48387096774192,0.0
angry,256.0,135.48387096774192,0.0
angry,277.0,135.48387096774192,0.0
angry,284.0,135.48387096774192,0.0
angry,269.0,135.48387096774192,0.0
angry,272.0,135.48387096774192,0.0
angry,288.0,135.48387096774192,0.0
angry,257.0,135.48387096774192,0.0
angry,257.0,135.48387096774192,0.0
angry,272.0,135.48387096774192,0.0
angry,272.0,135.48387096774192,0.0
angry,264.0,135.48387096774192,0.0
angry,275.0,135.48387096774192,0.0
angry,260.0,135.48387096774192,0.0
angry,295.0,135.48387096774192,0.0
angry,279.0,135.48387096774192,0.0
happy,631.0,60.93189964157706,0.0
happy,640.0,60.93189964157706,0.0
happy,656.0,60.93189964157706,0.0
happy,650.0,60.93189964157706,1.0
happy,634.0,60.93189964157706,0.0
happy,633.0,60.93189964157706,0.0
happy,656.0,60.93189964157706,0.0
happy,635.0,60.93189964157706,0.0
happy,645.0,60.93189964157706,0.0
happy,677.0,60.93189964157706,0.0
happy,657.0,60.93189964157706,0.0
happy,626.0,60.93189964157706,0.0
happy,637.0,60.93189964157706,0.0
happy,640.0,60.93189964157706,0.0
happy,640.0,60.93189964157706,0.0
happy,635.0,60.93189964157706,0.0
happy,631.0,60.93189964157706,0.0
happy,637.0,60.93189964157706,0.0
happy,630.0,60.93189964157706,0.0
happy,645.0,60.93189964157706,0.0
happy,631.0,60.93189964157706,0.0
happy,625.0,60.93189964157706,0.0
happy,629.0,60.93189964157706,0.0
happy,663.0,60.93189964157706,0.0
happy,642.0,60.93189964157706,0.0
happy,638.0,60.93189964157706,0.0
happy,644.0,60.93189964157706,0.0
happy,649.0,60.93189964157706,0.0
happy,650.0,60.93189964157706,0.0
happy,651.0,60.93189964157706,0.0
happy,663.0,60.93189964157706,0.0
happy,656.0,60.93189964157706,0.0
happy,625.0,60.93189964157706,0.0
happy,641.0,60.93189964157706,0.0
happy,645.0,60.93189964157706,0.0
happy,640.0,60.93189964157706,0.0
happy,629.0,60.93189964157706,0.0
happy,650.0,60.93189964157706,0.0
happy,676.0,60.93189964157706,0.0
happy,646.0,60.93189964157706,0.0
happy,656.0,60.93189964157706,0.0
happy,645.0,60.93189964157706,0.0
happy,650.0,60.93189964157706,0.0
happy,651.0,60.93189964157706,0.0
happy,633.0,60.93189964157706,0.0
happy,656.0,60.93189964157706,0.0
happy,638.0,60.93189964157706,0.0
happy,643.0,60.93189964157706,0.0
happy,627.0,60.93189964157706,0.0
happy,655.0,60.93189964157706,0.0
happy,650.0,60.93189964157706,0.0
happy,643.0,60.93189964157706,1.0
happy,624.0,60.93189964157706,1.0
happy,624.0,60.93189964157706,1.0
happy,646.0,60.93189964157706,1.0
happy,642.0,60.93189964157706,1.0
happy,614.0,60.93189964157706,0.0
happy,655.0,60.93189964157706,0.0
happy,641.0,60.93189964157706,1.0
happy,649.0,60.93189964157706,1.0
happy,647.0,60.93189964157706,1.0
happy,645.0,60.93189964157706,1.0
happy,634.0,60.93189964157706,0.0
happy,656.0,60.93189964157706,1.0
happy,666.0,60.93189964157706,1.0
happy,615.0,60.93189964157706,1.0
happy,629.0,60.93189964157706,1.0
happy,649.0,60.93189964157706,1.0
happy,609.0,60.93189964157706,1.0
happy,624.0,60.93189964157706,1.0
happy,626.0,60.93189964157706,0.0
happy,615.0,60.93189964157706,1.0
happy,623.0,60.93189964157706,0.0
happy,619.0,60.93189964157706,0.0
happy,625.0,60.93189964157706,0.0
happy,639.0,60.93189964157706,0.0
happy,621.0,60.93189964157706,0.0
angry,173.0,60.93189964157706,0.0
angry,69.0,60.93189964157706,0.0
angry,60.0,169.53405017921148,0.0
angry,50.0,169.53405017921148,0.0
angry,43.0,169.53405017921148,0.0
angry,68.0,169.53405017921148,0.0
angry,84.0,169.53405017921148,0.0
angry,50.0,169.53405017921148,0.0
angry,91.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,46.0,169.53405017921148,0.0
angry,64.0,169.53405017921148,0.0
angry,63.0,169.53405017921148,0.0
angry,51.0,169.53405017921148,0.0
angry,39.0,169.53405017921148,0.0
angry,46.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,67.0,169.53405017921148,0.0
angry,45.0,169.53405017921148,0.0
angry,53.0,169.53405017921148,0.0
angry,33.0,169.53405017921148,0.0
angry,49.0,169.53405017921148,0.0
angry,21.0,169.53405017921148,0.0
angry,38.0,169.53405017921148,0.0
angry,44.0,169.53405017921148,0.0
angry,50.0,169.53405017921148,0.0
angry,55.0,169.53405017921148,0.0
angry,60.0,169.53405017921148,0.0
angry,64.0,169.53405017921148,0.0
angry,64.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,56.0,169.53405017921148,0.0
angry,68.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,81.0,169.53405017921148,0.0
angry,58.0,169.53405017921148,0.0
angry,35.0,169.53405017921148,0.0
angry,33.0,169.53405017921148,0.0
angry,56.0,169.53405017921148,0.0
angry,49.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,74.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,59.0,169.53405017921148,0.0
angry,77.0,169.53405017921148,0.0
angry,52.0,169.53405017921148,0.0
angry,80.0,169.53405017921148,0.0
angry,14.0,169.53405017921148,0.0
angry,47.0,169.53405017921148,0.0
angry,34.0,169.53405017921148,0.0
angry,19.0,169.53405017921148,0.0
angry,33.0,169.53405017921148,0.0
angry,16.0,169.53405017921148,0.0
angry,60.0,169.53405017921148,0.0
angry,28.0,169.53405017921148,0.0
angry,16.0,169.53405017921148,0.0
angry,38.0,169.53405017921148,0.0
angry,51.0,169.53405017921148,0.0
angry,13.0,169.53405017921148,0.0
angry,25.0,169.53405017921148,0.0
angry,16.0,169.53405017921148,0.0
angry,29.0,169.53405017921148,0.0
angry,16.0,169.53405017921148,0.0
angry,9.0,169.53405017921148,0.0
angry,34.0,169.53405017921148,0.0
angry,22.0,169.53405017921148,0.0
angry,62.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,16.0,169.53405017921148,0.0
angry,18.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,46.0,169.53405017921148,0.0
angry,16.0,169.53405017921148,0.0
angry,23.0,169.53405017921148,0.0
angry,48.0,169.53405017921148,0.0
angry,44.0,169.53405017921148,0.0
angry,64.0,169.53405017921148,0.0
angry,59.0,170.60931899641577,0.0
angry,60.0,170.60931899641577,0.0
angry,78.0,170.60931899641577,0.0
angry,37.0,170.60931899641577,0.0
angry,67.0,170.60931899641577,0.0
angry,57.0,170.60931899641577,0.0
angry,61.0,170.60931899641577,0.0
angry,81.0,170.60931899641577,0.0
angry,80.0,170.60931899641577,0.0
angry,82.0,170.60931899641577,0.0
happy,617.0,170.60931899641577,0.0
happy,599.0,170.60931899641577,0.0
happy,627.0,170.60931899641577,0.0
happy,589.0,170.60931899641577,0.0
happy,608.0,170.60931899641577,0.0
happy,597.0,170.60931899641577,1.0
happy,605.0,170.60931899641577,0.0
happy,583.0,170.60931899641577,1.0
happy,601.0,170.60931899641577,1.0
happy,617.0,170.60931899641577,1.0
happy,585.0,170.60931899641577,1.0
happy,599.0,170.60931899641577,1.0
happy,606.0,170.60931899641577,1.0
happy,592.0,170.60931899641577,1.0
happy,619.0,170.60931899641577,1.0
happy,597.0,170.60931899641577,1.0
happy,602.0,170.60931899641577,1.0
happy,592.0,170.60931899641577,1.0
happy,574.0,170.60931899641577,1.0
happy,563.0,170.60931899641577,1.0
happy,602.0,170.60931899641577,0.0
happy,614.0,170.60931899641577,0.0
happy,592.0,170.60931899641577,0.0
happy,576.0,170.60931899641577,0.0
happy,589.0,170.60931899641577,1.0
happy,602.0,170.60931899641577,0.0
happy,598.0,170.60931899641577,1.0
happy,587.0,170.60931899641577,1.0
happy,598.0,170.60931899641577,0.0
happy,534.0,170.60931899641577,0.0
happy,503.0,170.60931899641577,0.0
happy,558.0,170.60931899641577,0.0
happy,565.0,170.60931899641577,1.0
happy,576.0,170.60931899641577,0.0
happy,582.0,170.60931899641577,1.0
happy,568.0,170.60931899641577,0.0
happy,583.0,170.60931899641577,0.0
happy,566.0,170.60931899641577,1.0
happy,572.0,170.60931899641577,1.0
happy,576.0,170.60931899641577,0.0
happy,526.0,170.60931899641577,1.0
happy,478.0,170.60931899641577,0.0
happy,559.0,170.60931899641577,0.0
happy,560.0,170.60931899641577,0.0
happy,522.0,170.60931899641577,0.0
happy,566.0,170.60931899641577,0.0
happy,556.0,170.60931899641577,1.0
happy,546.0,170.60931899641577,1.0
happy,566.0,170.60931899641577,0.0
happy,553.0,170.60931899641577,1.0
happy,611.0,170.60931899641577,1.0
happy,613.0,170.60931899641577,1.0
happy,576.0,170.60931899641577,0.0
happy,592.0,170.60931899641577,1.0
happy,578.0,170.60931899641577,1.0
happy,593.0,170.60931899641577,0.0
angry,29.0,170.60931899641577,0.0
angry,7.0,170.60931899641577,0.0
angry,28.0,170.60931899641577,0.0
angry,36.0,170.60931899641577,0.0
angry,25.0,170.60931899641577,0.0
angry,15.0,170.60931899641577,0.0
angry,43.0,170.60931899641577,0.0
angry,16.0,170.60931899641577,0.0
angry,33.0,170.60931899641577,0.0
angry,16.0,170.60931899641577,0.0
angry,18.0,170.60931899641577,0.0
angry,42.0,170.60931899641577,0.0
angry,44.0,170.60931899641577,0.0
